"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Incline Bench Press (Dumbbell)",,"",2,"normal",7.5,8,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Butterfly (Pec Deck)",,"",0,"normal",55,12,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Butterfly (Pec Deck)",,"",1,"normal",55,8,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Butterfly (Pec Deck)",,"",2,"normal",55,8,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Triceps Pushdown",,"",0,"normal",3,16,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Triceps Pushdown",,"",1,"normal",3,15,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Triceps Pushdown",,"",2,"normal",3,13,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Triceps Extension (Cable)",,"",0,"normal",2.5,14,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Triceps Extension (Cable)",,"",1,"normal",7.5,10,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Triceps Extension (Dumbbell)",,"",0,"normal",2.5,12,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Triceps Extension (Dumbbell)",,"",1,"normal",2.5,12,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Triceps Extension (Dumbbell)",,"",2,"normal",5,12,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Shoulder Press (Dumbbell)",,"",0,"normal",7.5,12,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Shoulder Press (Dumbbell)",,"",1,"normal",7.5,11,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Shoulder Press (Dumbbell)",,"",2,"normal",7.5,9,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Lateral Raise (Dumbbell)",,"",0,"normal",2.5,14,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Lateral Raise (Dumbbell)",,"",1,"normal",2.5,14,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Lateral Raise (Dumbbell)",,"",2,"normal",5,10,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Front Raise (Dumbbell)",,"",0,"normal",5,20,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Front Raise (Dumbbell)",,"",1,"normal",5,20,,,
"Push A","21 Aug 2025, 20:00","21 Aug 2025, 20:58","","Front Raise (Dumbbell)",,"",2,"normal",7.5,8,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Leg Press (Machine)",,"",0,"normal",110,16,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Leg Press (Machine)",,"",1,"normal",110,16,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Leg Press (Machine)",,"",2,"normal",110,16,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Leg Press (Machine)",,"",3,"normal",110,16,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Leg Press (Machine)",,"",4,"normal",110,16,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Goblet Squat",,"",0,"normal",15,14,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Goblet Squat",,"",1,"normal",15,14,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Goblet Squat",,"",2,"normal",15,10,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Goblet Squat",,"",3,"normal",15,10,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Standing Calf Raise (Dumbbell)",,"",0,"normal",15,20,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Standing Calf Raise (Dumbbell)",,"",1,"normal",15,20,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Standing Calf Raise (Dumbbell)",,"",2,"normal",15,20,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Standing Calf Raise (Dumbbell)",,"",3,"normal",15,20,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Hip Abduction (Machine)",,"",0,"normal",60,12,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Hip Abduction (Machine)",,"",1,"normal",60,14,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Hip Abduction (Machine)",,"",2,"normal",60,16,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Hip Adduction (Machine)",,"",0,"normal",75,16,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Hip Adduction (Machine)",,"",1,"normal",75,12,,,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Elliptical Trainer",,"",0,"normal",,,0.45,300,
"Lower body","20 Aug 2025, 19:56","20 Aug 2025, 20:56","","Elliptical Trainer",,"",1,"normal",,,1.4,820,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Lat Pulldown (Cable)",,"",0,"normal",8,16,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Lat Pulldown (Cable)",,"",1,"normal",8,12,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Lat Pulldown (Cable)",,"",2,"normal",8,8,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Lat Pulldown (Cable)",,"",3,"normal",9,5,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Seated Cable Row - Bar Grip",,"",0,"normal",9,14,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Seated Cable Row - Bar Grip",,"",1,"normal",9,13,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Seated Cable Row - Bar Grip",,"",2,"normal",9,13,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Seated Cable Row - Bar Grip",,"",3,"normal",9,13,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Bench Press (Dumbbell)",,"",0,"normal",7.5,20,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Bench Press (Dumbbell)",,"",1,"normal",7.5,12,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Bench Press (Dumbbell)",,"",2,"normal",7.5,13,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Bench Press (Dumbbell)",,"",3,"normal",7.5,12,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Seated Palms Up Wrist Curl",,"",0,"normal",7.5,23,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Seated Palms Up Wrist Curl",,"",1,"normal",7.5,16,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Seated Palms Up Wrist Curl",,"",2,"normal",7.5,14,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Seated Palms Up Wrist Curl",,"",3,"normal",7.5,17,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Dumbbell Row",,"",0,"normal",15,14,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Dumbbell Row",,"",1,"normal",15,13,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Dumbbell Row",,"",2,"normal",15,13,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Dumbbell Row",,"",3,"normal",15,12,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Overhead Press (Dumbbell)",,"",0,"normal",7.5,16,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Overhead Press (Dumbbell)",,"",1,"normal",7.5,14,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Overhead Press (Dumbbell)",,"",2,"normal",7.5,12,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Bicep Curl (Dumbbell)",,"",0,"normal",7.5,6,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Elliptical Trainer",,"",0,"normal",,,1,900,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Triceps Pushdown",,"",0,"normal",3,12,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Triceps Pushdown",,"",1,"normal",4,4,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Triceps Pushdown",,"",2,"normal",3,12,,,
"Upper body","18 Aug 2025, 20:00","18 Aug 2025, 21:13","","Triceps Pushdown",,"",3,"normal",3,10,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Leg Press (Machine)",,"Took it easy today, at position 8",0,"normal",70,14,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Leg Press (Machine)",,"Took it easy today, at position 8",1,"normal",90,14,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Leg Press (Machine)",,"Took it easy today, at position 8",2,"normal",110,14,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Seated Leg Curl (Machine)",,"",0,"normal",8,12,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Seated Leg Curl (Machine)",,"",1,"normal",8,12,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Seated Leg Curl (Machine)",,"",2,"normal",8,12,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Lying Leg Curl (Machine)",,"",0,"normal",5,12,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Lying Leg Curl (Machine)",,"",1,"normal",4,12,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Lying Leg Curl (Machine)",,"",2,"normal",4,10,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Goblet Squat",,"",0,"normal",12.5,16,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Goblet Squat",,"",1,"normal",12.5,16,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Goblet Squat",,"",2,"normal",12.5,10,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Standing Calf Raise (Dumbbell)",,"",0,"normal",12.5,20,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Standing Calf Raise (Dumbbell)",,"",1,"normal",12.5,20,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Romanian Deadlift (Dumbbell)",,"",0,"normal",5,14,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Romanian Deadlift (Dumbbell)",,"",1,"normal",5,14,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Romanian Deadlift (Dumbbell)",,"",2,"normal",5,14,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Hip Abduction (Machine)",,"",0,"normal",45,16,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Hip Abduction (Machine)",,"",1,"normal",45,14,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Hip Adduction (Machine)",,"",0,"normal",60,12,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Hip Adduction (Machine)",,"",1,"normal",60,12,,,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Elliptical Trainer",,"",0,"normal",,,0.45,300,
"Lower body","17 Aug 2025, 13:33","17 Aug 2025, 14:31","","Elliptical Trainer",,"",1,"normal",,,0.9,600,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Lat Pulldown (Cable)",,"",0,"normal",8,7,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Lat Pulldown (Cable)",,"",1,"normal",7,7,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Seated Cable Row - Bar Grip",,"",0,"normal",7,14,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Seated Cable Row - Bar Grip",,"",1,"normal",7,12,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Bench Press (Dumbbell)",,"",0,"normal",7.5,19,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Bench Press (Dumbbell)",,"",1,"normal",7.5,19,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Bench Press (Dumbbell)",,"",2,"normal",7.5,17,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Bench Press (Dumbbell)",,"",3,"normal",7.5,14,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Seated Palms Up Wrist Curl",,"",0,"normal",7.5,21,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Seated Palms Up Wrist Curl",,"",1,"normal",7.5,21,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Seated Palms Up Wrist Curl",,"",2,"normal",7.5,16,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Seated Palms Up Wrist Curl",,"",3,"normal",7.5,15,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Dumbbell Row",,"",0,"normal",15,14,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Dumbbell Row",,"",1,"normal",15,15,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Dumbbell Row",,"",2,"normal",15,14,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Dumbbell Row",,"",3,"normal",15,10,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Shrug (Dumbbell)",,"",0,"normal",15,12,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Skullcrusher (Dumbbell)",,"",0,"normal",5,5,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Skullcrusher (Dumbbell)",,"",1,"normal",2.5,17,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Reverse Curl (Dumbbell)",,"",0,"normal",5,10,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Reverse Curl (Dumbbell)",,"",1,"normal",5,12,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Front Raise (Dumbbell)",,"",0,"normal",7.5,7,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Front Raise (Dumbbell)",,"",1,"normal",7.5,7,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Front Raise (Dumbbell)",,"",2,"normal",7.5,7,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Front Raise (Dumbbell)",,"",3,"normal",5,12,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Hammer Curl (Dumbbell)",,"",0,"normal",7.5,10,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Hammer Curl (Dumbbell)",,"",1,"normal",7.5,10,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Hammer Curl (Dumbbell)",,"",2,"normal",7.5,7,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Overhead Press (Dumbbell)",,"",0,"normal",7.5,12,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Overhead Press (Dumbbell)",,"",1,"normal",7.5,12,,,
"Upper body","16 Aug 2025, 13:47","16 Aug 2025, 14:49","","Overhead Press (Dumbbell)",,"",2,"normal",5,14,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Seated Leg Curl (Machine)",,"",0,"normal",8,12,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Seated Leg Curl (Machine)",,"",1,"normal",8,14,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Seated Leg Curl (Machine)",,"",2,"normal",8,14,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Lying Leg Curl (Machine)",,"",0,"normal",5,14,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Lying Leg Curl (Machine)",,"",1,"normal",5,14,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Lying Leg Curl (Machine)",,"",2,"normal",5,10,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Goblet Squat",,"",0,"normal",15,12,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Goblet Squat",,"",1,"normal",15,12,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Goblet Squat",,"",2,"normal",15,14,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Goblet Squat",,"",3,"normal",15,14,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Standing Calf Raise (Dumbbell)",,"",0,"normal",15,20,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Standing Calf Raise (Dumbbell)",,"",1,"normal",15,20,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Standing Calf Raise (Dumbbell)",,"",2,"normal",15,20,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Romanian Deadlift (Dumbbell)",,"",0,"normal",7.5,8,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Romanian Deadlift (Dumbbell)",,"",1,"normal",7.5,7,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Hip Abduction (Machine)",,"",0,"normal",60,12,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Hip Abduction (Machine)",,"",1,"normal",60,12,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Hip Abduction (Machine)",,"",2,"normal",60,14,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Hip Adduction (Machine)",,"",0,"normal",75,13,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Hip Adduction (Machine)",,"",1,"normal",75,14,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Hip Adduction (Machine)",,"",2,"normal",75,10,,,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Elliptical Trainer",,"",0,"normal",,,0.45,300,
"Lower body","15 Aug 2025, 20:01","15 Aug 2025, 21:00","","Elliptical Trainer",,"",1,"normal",,,0.8,540,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Lat Pulldown (Cable)",,"",0,"normal",8,14,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Lat Pulldown (Cable)",,"",1,"normal",8,12,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Lat Pulldown (Cable)",,"",2,"normal",8,9,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Lat Pulldown (Cable)",,"",3,"normal",7,10,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Lat Pulldown (Cable)",,"",4,"normal",7,10,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Seated Cable Row - Bar Grip",,"",0,"normal",8,14,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Seated Cable Row - Bar Grip",,"",1,"normal",8,14,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Seated Cable Row - Bar Grip",,"",2,"normal",8,13,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Seated Cable Row - Bar Grip",,"",3,"normal",8,13,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Seated Cable Row - Bar Grip",,"",4,"normal",9,6,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Seated Palms Up Wrist Curl",,"",0,"normal",7.5,19,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Seated Palms Up Wrist Curl",,"",1,"normal",7.5,18,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Seated Palms Up Wrist Curl",,"",2,"normal",7.5,12,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Lateral Raise (Dumbbell)",,"",0,"normal",5,11,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Lateral Raise (Dumbbell)",,"",1,"normal",5,8,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Lateral Raise (Dumbbell)",,"",2,"normal",5,8,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Hammer Curl (Dumbbell)",,"",0,"normal",5,20,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Hammer Curl (Dumbbell)",,"",1,"normal",7.5,7,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Hammer Curl (Dumbbell)",,"",2,"normal",7.5,7,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Overhead Press (Dumbbell)",,"",0,"normal",7.5,12,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Overhead Press (Dumbbell)",,"",1,"normal",7.5,12,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Overhead Press (Dumbbell)",,"",2,"normal",5,20,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Overhead Press (Dumbbell)",,"",3,"normal",5,10,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Butterfly (Pec Deck)",,"",0,"normal",55,18,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Butterfly (Pec Deck)",,"",1,"normal",55,16,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Butterfly (Pec Deck)",,"",2,"normal",55,19,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Butterfly (Pec Deck)",,"",3,"normal",55,12,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",40,14,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,13,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",40,10,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",40,6,,,
"Upper body","13 Aug 2025, 20:00","13 Aug 2025, 21:09","","Treadmill",,"",0,"normal",,,0.35,300,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Seated Leg Curl (Machine)",,"",0,"normal",7,12,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Seated Leg Curl (Machine)",,"",1,"normal",5,16,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Seated Leg Curl (Machine)",,"",2,"normal",5,8,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Lying Leg Curl (Machine)",,"",0,"normal",3,14,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Lying Leg Curl (Machine)",,"",1,"normal",3,14,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Lying Leg Curl (Machine)",,"",2,"normal",3,8,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Goblet Squat",,"",0,"normal",15,12,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Goblet Squat",,"",1,"normal",15,12,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Goblet Squat",,"",2,"normal",15,8,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Standing Calf Raise (Dumbbell)",,"",0,"normal",15,20,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Standing Calf Raise (Dumbbell)",,"",1,"normal",15,20,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Standing Calf Raise (Dumbbell)",,"",2,"normal",15,20,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Romanian Deadlift (Dumbbell)",,"",0,"normal",7.5,13,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Romanian Deadlift (Dumbbell)",,"",1,"normal",7.5,10,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Romanian Deadlift (Dumbbell)",,"",2,"normal",7.5,10,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Hip Abduction (Machine)",,"",0,"normal",60,6,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Hip Abduction (Machine)",,"",1,"normal",45,14,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Hip Abduction (Machine)",,"",2,"normal",45,14,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Hip Adduction (Machine)",,"",0,"normal",60,12,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Hip Adduction (Machine)",,"",1,"normal",60,12,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Hip Adduction (Machine)",,"",2,"normal",60,12,,,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Elliptical Trainer",,"",0,"normal",,,0.45,300,
"Lower body","12 Aug 2025, 19:51","12 Aug 2025, 21:00","","Elliptical Trainer",,"",1,"normal",,,2.12,1380,
"Upper body","11 Aug 2025, 20:08","11 Aug 2025, 21:01","","Bench Press (Dumbbell)",,"",0,"normal",7.5,18,,,
"Upper body","11 Aug 2025, 20:08","11 Aug 2025, 21:01","","Bench Press (Dumbbell)",,"",1,"normal",7.5,18,,,
"Upper body","11 Aug 2025, 20:08","11 Aug 2025, 21:01","","Bench Press (Dumbbell)",,"",2,"normal",7.5,17,,,
"Upper body","11 Aug 2025, 20:08","11 Aug 2025, 21:01","","Bench Press (Dumbbell)",,"",3,"normal",7.5,16,,,
"Upper body","11 Aug 2025, 20:08","11 Aug 2025, 21:01","","Seated Palms Up Wrist Curl",,"",0,"normal",7.5,18,,,
"Upper body","11 Aug 2025, 20:08","11 Aug 2025, 21:01","","Seated Palms Up Wrist Curl",,"",1,"normal",7.5,18,,,
"Upper body","11 Aug 2025, 20:08","11 Aug 2025, 21:01","","Seated Palms Up Wrist Curl",,"",2,"normal",7.5,18,,,
"Upper body","11 Aug 2025, 20:08","11 Aug 2025, 21:01","","Seated Palms Up Wrist Curl",,"",3,"normal",7.5,14,,,
"Upper body","11 Aug 2025, 20:08","11 Aug 2025, 21:01","","Dumbbell Row",,"",0,"normal",15,15,,,
"Upper body","11 Aug 2025, 20:08","11 Aug 2025, 21:01","","Dumbbell Row",,"",1,"normal",15,14,,,
